Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2011-07-11,410.2821350097656,417.7843846003504,406.7172230630907,415.0175833909658,1822504
2011-07-12,406.2737731933594,407.4975688049845,394.47947167275345,402.85075672356504,4079404
2011-07-13,407.586181640625,414.3080283071805,401.183544533751,407.9231443092959,3952600
2011-07-14,398.5941467285156,410.97373741695543,396.9624626283814,407.92319004709213,6937844
2011-07-15,406.5219421386719,417.81962843562206,404.7660734571947,414.3079343729237,7279700
2011-07-18,399.0729064941406,408.63247707079006,398.0974383414109,407.21361430318314,3125208
2011-07-19,404.3937683105469,407.26695765323205,397.37037809485514,397.8492357685912,2195292
2011-07-20,401.69793701171875,408.56172317855766,399.05532131511916,407.92321734434404,2807746
2011-07-21,398.1860656738281,401.7154690308647,397.29927655896967,401.53811120789305,1850624
2011-07-22,402.0349426269531,404.83720642935697,399.587394665353,399.6760736255539,2090442
2011-07-25,404.3403015136719,405.79462674317506,398.3988155014794,402.6021864978179,4740714
2011-07-26,406.0254211425781,408.61482032392877,399.8533579879669,404.30505829121705,3968722
2011-07-27,406.91204833984375,409.5724155957375,403.71960763277133,407.5505105011093,2024290
2011-07-28,401.7197265625,407.17888085276036,398.430002946837,405.436207768191,4093814
2011-07-29,404.36944580078125,406.14767555364307,398.9102891422579,402.9468619984918,1719138
2011-08-01,403.746826171875,408.95704494352725,400.13701322957616,406.28970189460495,1982346
2011-08-02,402.1108703613281,403.3022749246001,399.1234374198699,402.0575148168081,2025292
2011-08-03,394.8912353515625,400.35038873115207,389.5565492971519,398.32322539599056,3064246
2011-08-04,389.73443603515625,398.1454677754307,388.0451185077482,394.78463237589415,3049294
2011-08-05,376.25543212890625,381.96356421098346,365.6038584812765,381.6612739835188,5269388
2011-08-08,357.5484924316406,367.50657472258723,354.43659171571977,359.6290333629943,6549306
2011-08-09,343.12701416015625,350.38219611968753,337.04548053738284,343.1981476513073,8159270
2011-08-10,349.9731750488281,359.9134775091602,346.3278063289972,355.2900830352283,5949080
2011-08-11,347.9461364746094,349.74216552617844,342.4869809235421,348.5329608567718,2900464
2011-08-12,336.8499450683594,352.7650954175708,333.41795424325625,352.2849605393217,4169084
2011-08-16,346.25665283203125,347.9459699460362,340.0150749942964,343.9093998405914,2983568
2011-08-17,355.6102294921875,358.9888644533732,344.97641182632884,346.5768178605747,4557892
2011-08-18,342.2557678222656,358.95334446780817,340.7087170902628,357.74416162753573,3619896
2011-08-19,330.377197265625,336.77882218907234,321.85947531776947,335.374016822825,5443614
2011-08-22,326.5006103515625,330.7505818467794,320.7924998126828,330.3949360598474,3528922
2011-08-23,349.1018371582031,351.3779784951799,327.31853636586527,327.4963592294762,4874670
2011-08-24,342.3446960449219,347.82165096994925,339.64179619253736,347.82165096994925,3194790
2011-08-25,338.0058288574219,346.0434164877377,333.59581157810686,344.86978950906683,4445488
2011-08-26,337.312255859375,344.79859544171734,334.307044574744,338.2547041843042,3584910
2011-08-29,362.61651611328125,364.1813666056754,342.8781705599463,342.8781705599463,5590444
2011-08-30,370.7252197265625,373.5348304500415,364.2346833666724,366.3152027773572,5966682
2011-09-02,363.5056457519531,382.23041004178526,359.91363104190435,381.6080297509519,4413506
2011-09-05,365.4971923828125,367.45324439567213,355.0945738395028,361.2650201427643,3789658
2011-09-06,367.7021789550781,370.5829010772389,357.42400727699146,362.0474023959973,4763292
2011-09-07,366.6707458496094,373.42801468679903,364.5368714799705,367.773238924499,4432156
2011-09-08,368.4668884277344,375.1885600458831,365.95956790021637,367.3821512545418,4892662
2011-09-09,361.3538513183594,373.99705308760883,359.4333773383494,369.87157116886726,5062650
2011-09-12,350.55999755859375,357.01495448159477,348.0526995238118,355.6457271149592,3297170
2011-09-13,353.4229736328125,364.18125786163523,351.64474483466,354.86333461793714,3798204
2011-09-14,361.01611328125,365.9595995477951,353.42308265366506,356.0015152063585,4745632
2011-09-15,370.4941101074219,371.93449334377203,359.20235297191846,365.6039790644873,3852238
2011-09-16,365.5149841308594,381.39457835625325,363.22106429675875,372.71681184056496,4656504
2011-09-19,362.065185546875,367.20427145977357,360.0913557898506,363.2921678413159,2240234
2011-09-20,376.25543212890625,378.40710644365583,363.505539715795,363.505539715795,3487986
2011-09-21,371.11651611328125,379.8120414587974,368.76926173294027,379.8120414587974,2740760
2011-09-22,353.654296875,367.7378660406021,350.7379961104734,363.8257610827234,3141570
2011-09-23,352.1960144042969,360.9804695818047,349.33307019382033,351.37803344514583,4564232
2011-09-26,354.5611267089844,358.49100892376276,344.6208210784981,354.2232588175275,3388478
2011-09-27,370.0671691894531,371.6497752688644,357.7795922683996,360.55362452711415,3964578
2011-09-28,372.68133544921875,378.6561603310594,368.8047865796514,372.8947142996765,4425190
2011-09-29,377.50030517578125,379.8298030751439,368.34242368778035,371.02756747017213,5380350
2011-09-30,368.9114074707031,378.4071330106212,367.4176690552794,373.39253588938584,2691018
2011-10-03,371.04522705078125,373.39248030986477,361.0871243785012,362.7586637390698,3949264
2011-10-04,371.9877014160156,376.62889640006057,365.9950784610585,369.30260171564146,4718224
2011-10-05,371.1342468261719,378.0515412933475,370.22733253657077,375.02855154641105,3415262
2011-10-07,372.9125061035156,383.3151481287756,368.98260175067367,382.3548782012385,5085808
2011-10-10,378.6560974121094,381.9636209929303,372.7168294232691,372.7168294232691,3854814
2011-10-11,370.1739501953125,383.38620134559403,367.9156078775668,382.3192638650404,4476374
2011-10-12,383.7596130371094,387.4405383381336,377.69583485772733,379.1184180398657,5871662
2011-10-13,388.6320495605469,392.97091208945506,384.1331203315118,389.9657216592447,5408918
2011-10-14,403.3912048339844,405.70290228288974,387.26267823861025,387.4405011192953,6710132
2011-10-17,398.4122009277344,410.41524648123675,395.22918843535996,409.5261319957921,4358690
2011-10-18,367.5777893066406,378.4960996452396,362.9365935522359,377.6958964747423,12006778
2011-10-19,373.0545654296875,374.9928606769038,368.16443671675165,370.93849073396734,3827420
2011-10-20,371.6143798828125,372.3612275303421,366.4219588406991,368.4491229431083,2245412
2011-10-21,373.3748474121094,376.9846620570206,370.9386816278042,375.1708766110171,2461130
2011-10-24,384.008544921875,388.4719169887301,376.80671761493545,376.98454051140305,3271720
2011-10-25,391.8188781738281,394.79678560035893,382.1183348277487,388.37732567189784,4158746
2011-10-28,399.96807861328125,406.24487613334196,396.2233930801208,402.64285399411017,3259116
2011-10-31,397.9353942871094,403.7128935476467,396.5801569125293,399.43325156657625,1778740
2011-11-01,395.3139953613281,400.5030775827379,390.9630443455712,395.15352623479396,1458210
2011-11-02,394.7433776855469,400.09292893087144,392.30042465713393,392.7462205942443,1550844
2011-11-03,394.08355712890625,395.6527673303069,387.6640964697928,391.5157902791624,1891268
2011-11-04,392.22900390625,401.21623004536735,387.73534730194416,399.7896834496505,2716008
2011-11-08,394.17266845703125,397.5785659738618,390.8737793520979,390.8737793520979,1692104
2011-11-09,400.4852294921875,408.7057241679336,394.5472623065612,395.8668008956425,3921980
2011-11-11,403.3560791015625,406.92244584870275,394.8859580771044,395.866708932568,3629590
2011-11-14,402.4288330078125,412.27199653650916,401.03794126756446,406.56580973323565,2329150
2011-11-15,401.0020751953125,406.1911099668682,399.43286594358864,401.2338976191003,1468478
2011-11-16,398.4523620605469,403.99808028451037,394.1548723147323,401.5729332559192,1871602
2011-11-17,397.70343017578125,400.68133795474245,395.0108056398874,397.6499259630955,1391988
2011-11-18,387.521484375,395.79548310721344,383.8481519658133,394.3510868538269,2789442
2011-11-21,380.60272216796875,388.12779242041796,378.0706099500413,386.95087373157025,2871704
2011-11-22,385.8274230957031,390.51720462532364,376.965009396317,381.20899503024646,3723582
2011-11-23,378.8552551269531,385.8631327730791,371.25887457336296,385.8631327730791,2355750
2011-11-24,389.37603759765625,391.0165580103644,372.68541957503254,378.74824458247326,3766844
2011-11-25,379.4258117675781,387.98509297206635,377.0006646790709,386.95083778623956,2140604
2011-11-28,388.19903564453125,390.8738108097439,383.0278036584534,384.43650116489795,1504486
2011-11-29,389.91094970703125,394.40456374488326,387.37879412620197,389.80394127539523,2554696
2011-11-30,397.8460998535156,400.48517668368606,385.5777883040899,385.5777883040899,3481698
2011-12-01,404.71136474609375,409.61511961551355,401.64425414541574,406.5658582646266,2481448
2011-12-02,420.11798095703125,422.61443755015455,402.856758091915,404.72910053675747,3968866
2011-12-05,421.1700439453125,422.2221482074966,414.60796426444483,418.15648159843846,1530476
2011-12-07,420.6708068847656,425.4318977831193,418.5487925503156,420.83127597441506,2637422
2011-12-08,419.97528076171875,424.04094699239624,416.2484454455319,417.2648511195152,3326444
2011-12-09,418.1209716796875,421.8300029172751,414.05530366030797,414.05530366030797,2763230
2011-12-12,420.9559631347656,424.3975147131262,411.95088981837364,419.40460277532475,3172170
2011-12-13,420.3676452636719,426.8584590834555,416.07019930913077,419.0481069365808,3274558
2011-12-14,421.70501708984375,424.041004714746,417.2649079194725,421.0095929905447,3346176
2011-12-15,421.72283935546875,424.3619592769894,411.7726680962845,420.72423931984014,3669372
2011-12-16,408.81280517578125,421.7408899322743,403.81988968361844,419.60106900706165,3550896
2011-12-19,407.86761474609375,412.77136990111336,397.4359901435974,406.2092452048991,3667724
2011-12-20,404.1942443847656,410.5245465794786,402.37540570056035,408.47388530513496,1809396
2011-12-21,413.2348937988281,415.83835891433586,400.3068144586526,410.132172171086,3116976
2011-12-22,410.7384033203125,415.07154722906836,404.5151113291472,410.8454117268482,2086268
2011-12-23,412.6822814941406,414.41196126579257,406.2449698454258,410.48895646895636,1578590
2011-12-26,423.82708740234375,424.46900737847074,411.38045714838046,412.68218988532,2229352
2011-12-27,420.6351623535156,424.39769716666865,417.2649627605062,422.75717696020246,983902
2011-12-28,416.9795837402344,422.09735486341776,415.8027088314844,420.3676321587806,1197910
2011-12-29,415.7312316894531,420.1535338585963,413.5201023722503,414.9466486503779,1585728
2011-12-30,413.9303894042969,421.72289249525005,412.4503384107879,420.118027365247,1545410
2012-01-02,420.33203125,422.9533024460554,411.2021398866152,414.0552336585952,2248542
2012-01-03,427.1081848144531,431.4948344764484,420.8313864021864,421.9904558986331,2708884
2012-01-04,418.3348693847656,429.74724433814373,417.0153309446835,429.71158937336554,2386770
2012-01-05,417.9779968261719,422.61427153499454,416.3196283195314,418.26332345291485,2547312
2012-01-06,417.0509033203125,423.8091503607692,412.55729027924724,415.83833001469253,2119728
2012-01-09,417.7463684082031,420.7242759934897,415.5708933567529,417.62155427655665,1509028
2012-01-10,415.6244812011719,422.7928712389717,413.1636788952752,419.0481853275342,3591790
2012-01-11,405.49603271484375,419.0482308178904,404.1229897718827,417.76434707297574,5675380
2012-01-12,388.5558166503906,397.65005558989037,381.1199476362239,392.65714009369447,9528684
2012-01-13,387.2183532714844,393.49515139628755,382.6712346859799,391.28402094900497,4019828
2012-01-16,395.6526794433594,397.2931992071042,384.7752624094126,386.5941004851893,3047202
2012-01-17,393.7091064453125,401.1093187013737,390.16058834365856,399.39748849311536,3704218
2012-01-18,383.7945861816406,390.9808242582097,372.7923529008625,385.1676287438232,11665532
2012-01-19,383.5804443359375,388.3415333923763,379.9605747826715,387.66391526592156,4163292
2012-01-20,384.98931884765625,389.0727916614581,382.6711802904448,385.14978794925406,2572694
2012-01-23,384.34722900390625,389.25098203187764,383.08119525207354,387.3073300637774,2130496
2012-01-24,388.27032470703125,390.5171531389911,384.45432975692455,388.02069645225777,2641310
2012-01-25,392.669189453125,396.94275743187234,390.1837325374611,391.5605693250243,5845238
2012-01-27,396.5135498046875,400.73350854083947,393.4201095464533,395.1724667726536,5209718
2012-01-30,397.5865173339844,400.1613799482417,393.6526727730005,394.27851168042974,2595558
2012-01-31,404.9712219238281,406.2228991104891,398.03334535818595,398.03334535818595,3538120
2012-02-01,403.6481628417969,405.90120018147775,396.3348062564958,403.89852457679143,2288804
2012-02-02,410.5501708984375,412.21312239484456,404.2202771889364,406.2587056974086,3386140
2012-02-03,418.9723815917969,420.5637832073852,408.0470039452606,409.47749300378916,2777558
2012-02-06,426.94720458984375,429.1644881624342,419.6159503509716,423.3173309551973,3427196
2012-02-07,428.4313659667969,432.6155279553705,426.24987942869393,432.6155279553705,3407656
2012-02-08,436.1737060546875,438.74856714039794,433.08026684620825,435.01143448800696,3627184
2012-02-09,439.37451171875,440.5904356129761,424.85506291251266,433.1161248492475,3038062
2012-02-10,441.09130859375,442.73636227506836,433.43818342276484,439.160139639567,2324302
2012-02-13,438.3375549316406,442.71842729993824,434.15339225414687,437.08587711212704,1631770
2012-02-14,436.2990417480469,439.71435088932395,434.5109309212106,438.08715257488313,1826646
2012-02-15,444.02374267578125,446.59864887052976,436.12030029041836,438.8561190232515,2167166
2012-02-16,438.2123718261719,444.16679042887444,435.5838572804904,442.73630157081044,1886660
2012-02-17,439.4281921386719,448.458150919141,436.65662063179525,441.60967840017224,4096568
2012-02-21,442.396484375,443.45145222270486,430.8452718268578,437.56858549999475,2489504
2012-02-22,447.8680114746094,453.0535317309127,439.5175444825358,441.6632770023855,3141826
2012-02-23,450.5323181152344,455.9324028433975,444.8818717356755,446.6878807188047,4086880
2012-02-24,454.1800537109375,458.0602446513969,449.6203720693513,450.2462107260396,2346400
2012-02-27,447.7607421875,457.7383632834688,445.4540535812508,457.398639769893,1861370
2012-02-28,438.6414794921875,450.7469809236017,435.9771681969407,448.9052180615289,3973490
2012-02-29,436.996337890625,443.45143470459277,433.52742074245367,443.45143470459277,3060216
2012-03-01,436.1560363769531,438.7845508761353,432.7407704817758,437.3719606158085,1568594
2012-03-02,435.3153991699219,438.80221382747516,431.64977350428893,438.44459181131583,2309232
2012-03-05,431.7572326660156,437.1751732330247,429.50419569286856,434.15328357297454,1540878
2012-03-06,429.86187744140625,436.7640032516963,425.2127889166656,430.2194996356171,1717722
2012-03-07,426.5894775390625,431.2922164913481,424.3364846907125,427.3583737206973,1945666
2012-03-09,432.20428466796875,438.80239614554586,430.20156562134156,438.80239614554586,2225758
2012-03-12,425.2305908203125,435.8877035920713,423.13846653574143,434.83273582099747,2240278
2012-03-13,428.0737609863281,434.49306182815394,425.5704056589227,425.5704056589227,2492464
2012-03-14,412.8927001953125,434.15332106727016,411.6231240102372,432.758585851777,8065314
